rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,timestamp_year
2,you might not get what you ordered,"Ordered dookie, instead got Californication by the red hot chili peppers, in a dookie case. +1 star because californication is a good album too so i cant be too mad",[],B012IV7CFY,B012IV7CFY,AFYUX4T6F4MHEO45SMQI2N47L7PQ,1566682653216,0,TRUE,2019
2,I question the Rating,"Lots of pops and audiable scratches on the records surface, I wouldn't give this record better than a fair rating",[],B01GTF2Q3I,B01GTF2Q3I,AFV5SBOM5654JZA2RFBGCLWWUGFA,1568832982190,0,TRUE,2019
2,Ok,Ok,[],B01FV8HKK8,B01FV8HKK8,AH7REYWVQBLSCKXIRZNVKP5EQCOA,1568940555922,0,TRUE,2019
2,"Great Music, Great Singer, Poor Recording",Actually bought this CD based on one song I had heard.  However the recording quality of this CD is very poor.  Very disappointed.,[],B009ROZWE4,B009ROZWE4,AFX7N3WCBVQPYYX3BIQRDYYAD75Q,1564786121304,0,TRUE,2019
2,Cases were cracked,Disappointed... the CD cases were cracked,[],B07G11YBQC,B07G11YBQC,AGRYJTTWBKYIYO74LAI4ZF2C2H2A,1551575120964,0,TRUE,2019
2,Buddy Holly cd,Poor quality,[],B003FOGPJI,B003FOGPJI,AHAGGKEU6D7U57K2VLDI5AYSKI3Q,1557454110726,0,TRUE,2019
2,I love madonna,Skips<br /><br />Id slightly expect this buying used<br />But I shouldnt have payed over 10$ for it,[],B07TB9T7TB,B07TB9T7TB,AHU4GR4MCQLQ4BMHYXNO55FJOK6Q,1575872882862,0,TRUE,2019
2,Barest of bones for information.,"The two good things about this Mac Wiseman CD are that there are 29 songs and the audio is very good. BUT, the bad and the ugly makes it hard to like.<br />My first dislike was that the front cover card gave a list of SOME of the people who were playing with Mac at that time. But you could not find any information about which sidemen played on which song. Then there was the list of songs that did not have a numerical list. You have to COUNT down to cue a particular song that you enjoyed. You could write in the song's number, but the tray card is totally black, making it exceedingly hard to read.<br />There were two other black cards that just gave the manufacturer's name and a brief list of their purposes, with nothing about the music. And on top of all this is the fact that this is a CD-R, which will in time degrade in sound.<br />Maybe you just want to hear some songs that you like or want to learn. Caveat emptor!",[],B07M9P8H9F,B07M9P8H9F,AFSFSQ6QE67XSHRD3CJKWTAJRWHA,1554269954268,0,TRUE,2019
2,Nope,"Bottom part of the outer plastic was open. I didn't even get my poster or my postcard with this, assuming that it fell out.",[],B07HCCR2K5,B07HCCR2K5,AHGXJ74HBHBITQO3LAM4ME4X2ROA,1557337300928,0,TRUE,2019
2,not as advertised,sent me a cd that was intended for promotional purposes only,[],B0043EF86A,B0043EF86A,AGEBGSRZQSFKDZRMGTM4V5AMPQPQ,1563151251051,0,TRUE,2019
2,Not so much,Not the blues I was looking for.,[],B000F3HKY6,B000F3HKY6,AENG3PRTI3T3BJXD4U5FYCLBLMJQ,1555683464709,0,TRUE,2019
2,Low Quality,Sound quality was poor.  Seemed like a copy vs a transfer from a master recording. Packaging and picture on the CD cover looked like a knock off also.,[],B000N24TTI,B000N24TTI,AGHLRHYDMK5B4YIRSQ7ZELA3NUYA,1554245262110,0,TRUE,2019
2,Experimental and slow not heavy enough for what i know Mucc can do,Tracks 2 and 3 are the best if you were looking for more guitar and bass heavy style of Mucc's music. This album as a whole is slow paced and experimental. Look elsewhere for an album with a heavier more instrument focused range.,[],B000TX7ASS,B000TX7ASS,AG4TMVYT5JUBOC4Z3FIAZFZBYCEQ,1573238512837,0,TRUE,2019
2,A Bore.,Very disappointing. Bentyne and Soundheim how could it miss? 3 good tracks. The title of the CD is pretentious.,[],B07662MSMB,B07662MSMB,AG67ZINWZMAGOZASHWVVPXCLXTOA,1558720586518,1,TRUE,2019
2,"No, thanks.","Chonda used to be wholesome, raised in a holiness sect, but is now just a rough around the edges Calvinist. Not as enjoyable.",[],B000F8J4D6,B000F8J4D6,AG4CGZSZOAAUHF64SZKH4C7YDRYQ,1580824715706,0,TRUE,2020
3,Three Stars,The CD was very scratched but still worked ok,[],B000GHDHZM,B000GHDHZM,AFOXYDFTLP3IFVORMHISIIIUVFSQ,1413142212000,0,TRUE,2014
3,"A great event, not so great audio","As others have noted, this is an adult(XXX) style roast. Unfortunately, the audio is not so good(at all) so I would only recommend this to only the biggest Rickles fan or history buff. My 3 star rating is gracious...and is about the poor product/production, not the hilarious performance(10 stars). We had a hard time understanding(hearing) parts of this (we're both in our 40's so no hearing aids yet). It sounds like somebody brought a cheap tape deck, sat on it and then and pressed record...Fortunately, we wear able to hear Johnny Carson's bit, which made this I suppose, worth the price - very funny stuff and might surprise some...! Just don't expect too much...as it's pretty raw in more ways than one.",[],B0011DZHKS,B0011DZHKS,AETY5UBSUJBRQPSOVHFII7EA727A,1359997256000,2,TRUE,2013
3,NOT HER BEST BUT STILL GOOD,"This is the third of Amie Comeaux's albums that was released after her untimely death in a car accident.  Amie had a beautiful, grown up voice that sounded much more mature than her young age.  Unfortunately we will never know what she might have accomplished in country music had she lived.  My guess is that she would have gone far in the business.",[],B000JSV7BO,B000JSV7BO,AFSTOIQ22F7W2V534RLP7BHLNH2Q,1371999625000,3,TRUE,2013
3,Not Grandpa Jones,"I bought this because I wanted the &#34;Christmas Guest&#34; by Grandpa Jones.  This is not Grandpa Jones.  I will use it in our Christmas play, but I am disappointed and I feel that I was misled.",[],5557571973,5557571973,AHJHDL5GI2JBJB253GAXW4DLMOMQ,1387323548000,5,TRUE,2013
3,"great musical, this cd is not great quality","like other reviewers said, the cd quality is not great.  it does sound like someone recorded this cd by putting a mic up to a tv that was showing the movie.  still for the price, it's fine.  if you are any type of audiofile, do not buy this.",[],B0005F0AXM,B0005F0AXM,AHLSKAFRLUE3EZZYSRQSYH265QYQ,1373423041000,6,TRUE,2013
3,Scared Me,"We used this as background music for our 400 plus trick-or-treaters.  Definitely added to the goulish atmosphere without being too scary,",[],B000689A3E,B000689A3E,AENXBPT7XCUPEB5XUW4VHKZFDUBA,1366842343000,1,TRUE,2013
3,Satisfied,"I thought this would be a cd with more of the anime's soundtrack, but it's only 3 songs and a dvd of the Hanae's video for the anime and a behind the scenes of the making of the video. A trading card was also included, so I did think that was kind of interesting. it was very cutesy and i'm satisfied.",[],B0097D0L3C,B0097D0L3C,AF54LVZU6BWSTLRF4F25T5LSHFMQ,1362674186000,4,TRUE,2013
3,Nothing like his spoken word work.,I love Bradley's spoken word album.  He is a talented poet and reads his poetry in a lyrical way that is very pleasing to the ear.  This album is a disappointment.  He should not sing.  He really should stick with recitation of his work.  I will not listen to this album again.,[],B001CAUT30,B001CAUT30,AEPBQPO3NNUS5PNDJ436HBLEV2TA,1385561153000,1,TRUE,2013
3,Not What I Wanted,"This is instrumental only; I wanted the song itself (it's on Alan Jackson's Greatest Hits 2). If you want a background to sing against, this would be fine.",[],5550134624,5550134624,AGRUZJV2THXRC5NJOXWDHGGVY7EA,1365985670000,2,TRUE,2013
3,weird discovery,"I put this in my car to listen to and even though I love the song, I looked at the monitor and it said someone else's name on the monitor and a completely different song, so it leaves me wondering if this was a cd that belong to another artist that somehow someone else copied over it, or what, but it was a weird discovery.",[],B005SLGIJI,B005SLGIJI,AEODQTQIK3HUIUBMEUPRMOOVJQJQ,1374613142000,0,TRUE,2013
3,Smooth What?,These are some very generic renditions of Sades recording these tracks really are boring. put this CD in and you will forget its playing.,[],B0033I5MY0,B0033I5MY0,AF6TZC4VDLQW42AM5NANQZSDWL2Q,1377805376000,1,TRUE,2013
3,Something unfamiliar,It is not really fair for me to rate this since I an not qualified or knowledgeable enough. I wanted to learn to chant these two great mantras and I can learn them from the recording. I don't know how this sort of thing is supposed to sound.,[],B008YW2M98,B008YW2M98,AHIMFR54Z5URYVWDBTAB7ZVZWU2Q,1375493436000,0,TRUE,2013
3,Decent country/rock group,"They are a decent country/rock group from way back. They have some decent songs and are pretty good on their instruments. Some of the vocals aren't quite as harmonious as they could be, and I could imagine a better band doing these songs justice. If you like Gram Parsons or Poco, this album would probably be along those lines. My dad had this album on vinyl, and I have recollections of really liking it as a teenager. When I got the CD 25 years later, I could still remember a lot of the words, but it wasn't quite as good as the memories I had of it.",[],B004PR33BM,B004PR33BM,AHGPOXCNZSEIG2OPRSZ3KBMXBMSA,1367110665000,0,TRUE,2013
3,Entertaining !,Richard Cheese is very good at doing hilarious covers. Kinda reminds me of Weird Al Yankovic but with a lot more style ! Very entertaining and unique music !,[],B00004Z40S,B00004Z40S,AGGF3TJASTHXQRRAL3GIIBOC3HWA,1360310637000,0,TRUE,2013
3,kind of disappointed,The material is just not up to what he was doing with Savoy Brown.  I found it less than interesting to say the least.  I'm disappointed because the stuff he did with Savoy Brown on  Raw Sienna was amazing.,[],B004UW5K18,B004UW5K18,AHYQNKECUJ7XNEOPQY7BBR3OYYLA,1383445361000,5,TRUE,2013
3,Some tracks don't play,I tried it on my player in the house and in the car.  Some of the songs will not play.,[],B007JDBFV4,B007JDBFV4,AEPVTKXV3ZLWYIY7JMDH545J5RQQ,1359687297000,1,TRUE,2013
3,You must be motivated,"A lot of what the instructor says on the video doesn't match what she has in the accompanying notebook. It's a great review tool for those who already have a piano background and want to brush up. As with any program, you must practice, practice, practice, or it won't do you much good.",[],B003W0FE4W,B003W0FE4W,AFWDXSGM2HQQJIKASG45IEQML6QA,1369468895000,1,TRUE,2013
3,some of the CDs have poor quality,the case comes with about 5 CD's. about 3 of the CDs have poor quality. it appears to sound like a copy of a original; or it could be the poor recording.,[],B000K6QU9E,B000K6QU9E,AH5ESZRCRGE3A4445RV3H2722YNQ,1365194025000,1,TRUE,2013
3,"Interesting, but ...","Unusual music - interesting, although I had higher expectations. Rather fresh look at this type of instrument, concept and music.",[],B00004S2P0,B00004S2P0,AFYMFZOYG7OW6Z55MGZXPO3IMZVQ,1362412595000,0,TRUE,2013
3,Great Country Music,"The songs are great.  CD itself is substandard.  After 3 plays, skips and hard to play.  The CD was obviously made of a cheaper material than your standard CD.  Very disappointing, will never purchase from this vendor again.",[],B004V5EJOS,B004V5EJOS,AFWUTVYS5CJKSFGXQUJXE6A2AS2Q,1366577797000,1,TRUE,2013
3,Just OK,"Gives a nice brief description of the sites, but really points out more than we cared to see. Not really worth the price with all of the information you can get for free online.",[],B0057ITEDO,B0057ITEDO,AEYAWD3NUWWKWPHLPBT7334IL7JQ,1373866053000,1,TRUE,2013
3,"Melody Four, accompaniment forty","First listen, disappointment; second listen, pleasure. Dis because four voices often drowned, doubled and covered by instruments. (YouTube says the men sang along in Chi to tracks prerecorded by their arranger in London!). Plus engineering then or later added a misty miasma to the sound. At second listen I found I had adjusted rapidly and was able to enjoy every other element with poss exception of the punctilious evangelical avoidance of anything resembling a beat or tactus in some numbers. The practice survives in barbershop singing. Recordings are stereo. All and more by Four may heard at YouTube. I am glad to have the CD.",[],B000JP6Q4K,B000JP6Q4K,AH63M3EATESTCSAXPC6CBOVAN73Q,1375962770000,0,TRUE,2013
3,Had some songs I wanted and couldn't find elsewhere,"Not a whole lot to say, looked around for some of the songs on the disc and couldn't find them anywhere else.  Its a compilation disc but the artist 20 fingers did a couple of the ones on there.  My friend loves driving around listening to choke yer chicken O-o",[],B0006SQWBM,B0006SQWBM,AGJ5N3IIMS3ZK4CQ242RAN2QJABQ,1368854653000,0,TRUE,2013
3,Bought it for a specific song but it was not on the album,"The CD is fine and was in good shape, it was purchased used.  There are good songs on the CD, just not the one that I had wanted.",[],B0002847MM,B0002847MM,AE7KBVCSTA2OMUEQJJXP3RW7WJBA,1376618811000,0,TRUE,2013
3,"Item listed as ""very good"" arrived in ""fair"" condition","I ordered the item on Nov. 29th and it arrived on Dec. 9th, which is not bad coming from OH to the east coast during the Christmas season.  However, when I ordered it, I paid almost $13 + $3.99 shipping and handling for an item that was advertised as &#34;Used-Very Good,&#34; which implies to me some mild wear and tear and a few scratches, nothing big.  With this, however, one of the discs in this two-disc set had a number of scratches on each side and looked like it was handled by sticky fingers and the person who handled it left a number of sticky finger prints on it.  Also, the front side of the album cover had a one-inch orange price sticker (blank) on one of the faces of the characters.  Maybe you could say it was &#34;good&#34; or &#34;fair,&#34; but not &#34;very good.&#34;",[],B009UZGVBS,B009UZGVBS,AGPVWBRDGIYMT3YSLIX4NUT56J4A,1386645490000,0,TRUE,2013
3,OK sound recording varies from one LP to the other,I was looking for an original sounding CD I did not like the remaster version of DOTF  this was is better though.All i n all not bad value,[],B001PHKYMG,B001PHKYMG,AGOMIFUM2HQMC3GAZZJ34LALEGEA,1367237842000,1,TRUE,2013
3,i  remember this from  the 80's,"i remember this album from when i  was first being intrudced to christian music and i really liked it,  brings  back a time when all things were new.",[],B001LXUI1G,B001LXUI1G,AHP7SNSF3UWFM66MQ7C2W3I4FN6A,1357248640000,0,TRUE,2013
3,allright cd,according to all of the reviews you would swear this was the cd of the year but I thought it was kind of boring. If you are buying it because you Like Thin Lizzy I don't think it sounds like Thin Lizzy at all. It is more of a pop music sound than a Rock and Roll cd,[],B003O823VY,B003O823VY,AHNWYBHZC4KGJSWVMMU2D4HG7TPA,1365947848000,0,TRUE,2013
3,Vera Lynn offers up her best during the worst of times.,"The late 1930s were a tough time for romantics everywhere. I was born during WWII and learned of the longing music that defined the period as well as Vera's songs. This box set includes the same hit songs done by Vera during different time periods, which is a good thing. Bravo Vera!",[],B002TL66OW,B002TL66OW,AGHZV3ACRH7BBXUHQXRJ5Q2EEDZA,1360017516000,0,TRUE,2013
3,The Racer,"I was disappointed with this CD.  I bought Ronnie Foster- Delight 1st and loved it.  The Racer sounds very dated and didn't really have any memorable songs.  Buy Delight instead, you'll be delighted!!!",[],B0001MQSDA,B0001MQSDA,AGM3VORZE5G7Q2S4L4DSXNI5RTDA,1361232501000,0,TRUE,2013
3,Nice Collection,I was anxious to get this collection and was happy with the content.Overall it was average due to the song collection on it.,[],B003O823VY,B003O823VY,AFJND2VO3MPWKSHW2CD7DYIDU4SA,1383329576000,0,TRUE,2013
3,Liked it better,"when it was new.  Had this on album and kept waiting for it to be put out on CD.  Snatched it up as soon as I saw it as I figured it would not be around long on CD.<br /><br />It did sound better when it was new - and it does not stand the test of time as well as other groups.  Still a good CD to help fill out the timeline of music in my collection,",[],B0007MXWWO,B0007MXWWO,AFAO3U4J2W6FPEGXQF5UBZCMGJWQ,1366750131000,2,TRUE,2013
3,Old sound tracks are not of todays song quality. ...,Old sound tracks are not of todays song quality. She was a giant in her day. Songs are still moving.,[],B001B65HQ4,B001B65HQ4,AEMSHNNYHT4WEU4COZAIFJHNACBQ,1419531905000,0,TRUE,2014
3,But still happy with the product,Brings back childhood memories. Cover was more damaged than I'd anticipated. But still happy with the product.,[],B003UJIIG6,B003UJIIG6,AEQKXPTKOEORJY7BFM2UD7JAIOQA,1419871127000,0,TRUE,2014
3,Good disk,"The disc is fine but as what happens many times, the plastic case is quite damaged. Not a big problem, but for what I pay for this disc, a little disappointed.",[],B000ESX58C,B000ESX58C,AEDRP5X2XFZIBAV2WNMZAFL7F2TQ,1402460351000,0,TRUE,2014
3,"Probably is great live, but a challenge for recording","The audio technology is obviously &#34;historic&#34;  One of the problems with this instrument is it's sheer size which makes it difficult to concentrate the sound.  Probably is great live, but a challenge for recording. Hear it live and count yourself lucky.",[],B00DZ3OLXQ,B00DZ3OLXQ,AHIZA7ZTNNRUG2PCKIJEB64NXA5A,1419099703000,0,TRUE,2014
3,as much fiddle as violin,"Tasmin Little has energy, and her own style, but her tonal quality is lacking compared to first-tier violinists. Her technique is as much fiddle as it is violin playing. Which is to say that if you like a rustic style, you may like this.",[],B000M6WQEU,B000M6WQEU,AHSD4TGZHOAL7PHZQNT7LLZOTEFA,1396655317000,0,TRUE,2014
3,I know the disk is good but unfortunately I get the disk to my power ...,I know the disk is good but unfortunately I get the disk to my power not when or what happened but lost the disc vinyl NEVER CAME TO MY HANDS,[],B000092EU8,B000092EU8,AFFJ7VMY2BT6R3MA6O7OTJ3AJZ5A,1411475271000,0,TRUE,2014
3,See below comment.,This was a Birthday present to myself. The music was OK.  It was sent quickly but given I ordered and payed for new the CD was not wrapped as new CD's are. The music played fine.,[],B000B8Y2WI,B000B8Y2WI,AH5RM4S5I2C23HKJKKECRCBNO5RA,1392752509000,0,TRUE,2014
3,It's ok,"It's ok, but doesn't reach out and grab me. I don't listen to it often. It's just simply put away.",[],B00190J6HI,B00190J6HI,AFWNAXFZXES563LFRPX5X6RI2F2A,1390512123000,0,TRUE,2014
3,"Fond of the late Ashley Miller, but disappointed.","Ashley Miller was a consummate musician, with a unique style of reharmonization, registration, and phrasing. This recording is a bit of a disappointment more from a production standpoint. Miller's playing is impeccable, but the excitement of the Senate's theatre organ is missing. Something about the recording's acoustical presence is not to my liking. LPs from the 1950s that I still have are superior. Not sorry I bought it in spite of those caveats.",[],B008NR61IW,B008NR61IW,AFZ73WU3YPQRUT63IQRVRWQPFM7A,1398227197000,0,TRUE,2014
3,just okay,just okay. not recommended music,[],B008STKAHI,B008STKAHI,AGYZNRQFUWCHVY2UJBRYBZWL573A,1406000949000,1,TRUE,2014
3,I already had the Mother's Best collection and thought this would be a nice addition ...,I already had the Mother's Best collection and thought this would be a nice addition but there's not really a whole lot on it.,[],B00IKM5NZC,B00IKM5NZC,AH7YWZ4DE5LS66XEUKXJWBKN35AA,1408827960000,2,TRUE,2014
3,Three Stars,nice,[],B000TKYG06,B000TKYG06,AEHSEMQXA6ZMJ7LFFEQNEO3MAD6A,1406145837000,0,TRUE,2014
3,Three Stars,bien,[],B000OD7UKG,B000OD7UKG,AEHSEMQXA6ZMJ7LFFEQNEO3MAD6A,1406145818000,0,TRUE,2014
3,Good Rare Grooves,"This gem has a funky rarely heard remake of the TV theme song from the groundbreaking 70's television show ""Good Times"". The show was based on a family surviving the everyday struggles of life while trying to find a way out of the infamous Cabrini Green Housing Projects of Chicago. There is also an alternate version for the theme music to ""The Jeffersons"" that's worth a listen, but after that there's nothing else that really stands out.",[],B000PW1PZW,B000PW1PZW,AEW35A6ILV6GBMFW6VGF6WF4HE4A,1414771980000,0,TRUE,2014
3,Three Stars,Didn't knew cassettes would be harder to Listen too....,[],736676260,736676260,AHPXUY3MJH5ERMQUPSKLWVIUSJZA,1414224446000,0,TRUE,2014
3,Liked the first Set 1 the best,"seems somewhat taxing to concentrate on this color and that color when you want to reduce stress, trying to remember when I worked so hard trying to relax.",[],B005BU7AMK,B005BU7AMK,AG5BOMXB4YX3DJCDIAZPQBYCFJ2A,1388939716000,0,TRUE,2014
3,A lot to pay for 5 CDs,"The book was good but I was very disappointed in the length of time it took to deliver the CD and then when I received it, I paid $37+ for only 5 CDs!!!!!!  Very much unlike Amazon and I would suggest that they do not use that outside vendor again.  I do not remember the order saying abridged because I would not have paid that much money for only 5 CDs.",[],1856869164,1856869164,AHMVCMMBOUV4TWULVQLLZRWXBE2A,1402934756000,0,TRUE,2014
3,"Not real 1860s music as it was played back then, it is chorale music.",Collectors may like it. The music is not lively and spirited as War Between the States Music was back in the 1860s.<br />The real music is played by such modern groups as the 2nd South Carolina String Band. Now that is real music played the way it was played in the 1860s.,[],B001AD6WQW,B001AD6WQW,AEFDBDDKFEK7MCZU777EYRN35G6A,1404289446000,1,TRUE,2014
3,It's okay.. No original cover but works well ...,It's okay..No original cover but works well.,[],B000024SYI,B000024SYI,AEMEUWOPUFOMURV6HV3RYOMBY2FA,1406743024000,0,TRUE,2014
3,Misleading Title,"I guess that I would have 25 hits but I purchased Vol 2.  Maybe the other 14 songs are on a different CD.  The distributer should have used a different title, if that is allowed.",[],B0009HN628,B0009HN628,AE24H5QMMVF5762UWO7BUT2NEWJA,1402995494000,0,TRUE,2014
3,however would like to find some later recordings,"It's okay to hear some earlier works from artists that exceptional range in their voice, however would like<br /> to find some later  recordings.",[],1424317886,1424317886,AEWHBMCNN24F3XYQIG3KZL5Z3SOA,1418650040000,0,TRUE,2014
3,"One of the more underrated acts in rock, back when they were still trying to get played on the radio.","There's a couple good tracks on this album, enough to remind you that Zodiac, Cobalt and the boys could have been among the titans of the era if a few things had gone differently.  Elvis Died For You is brilliant.<br /><br />However, most of the rest of the album makes it clear that they weren't going for album of the year this time.  If you haven't listened to them before, go get Tattooed Beat Messiah and have some greasy 80s hair rock fun with a weird twist, because that's what they did when they were trying.",[],B002PSVVBC,B002PSVVBC,AHWESQVHJY4ES4PGWMSNGZ76QLPA,1417125700000,0,TRUE,2014
3,Music,"Was misled I believe,but it's my own fault should of checked better than I did.I thought I was buying  KAROAKE CD-G for my<br />singing machine.Like the music on the cd.But I will double check from here on in.",[],B001THQ7T6,B001THQ7T6,AFFALCASSF24PILCTM7DJQW7P33A,1392781221000,1,TRUE,2014
3,Just okay,What's with CD's that only have a couple of good songs?  Very disappointed with this purchase.  Over-rated for the number of good songs.,[],B0026YHVFA,B0026YHVFA,AE7Q3BIQ4DEUXBIMDQ7TNGNHDUNA,1397496035000,1,TRUE,2014
3,was good. I did not hear some of the songs ...,was good.  I did not hear some of the songs I heard when I was a kid.  It would have helped a lot if the songs had the English translation..,[],B009SDQOQY,B009SDQOQY,AGELTTSKZEHYFCGNSLWQXNM5HKNQ,1404257875000,2,TRUE,2014
3,Record in below average condition,"I have one copy of this album already which I bought new when it was released back in the sixites, but I wanted to pick up another copy, since as far as I know, this has never made it to CD, which is disappointing in itself.  Anyway, I opened the box and soon discovered that the record had no inner paper liner.  Just the outer cardboard jacket, which is no way to store any record, but maybe the seller didn't have the inner sleeve.  During playback, I heard lots of surface noise, which could have meant it was either a poor pressing or just plain worn out after too many plays.  But for the money, I guess I shouldn't complain too much.  George Greeley was a very talented keyboard artist, composer and arranger and this album is definitely a classic.  I don't know if the master tapes are still around, but it would be nice if this could be released on CD, since some of his other albums are.",[],B009HW2LT0,B009HW2LT0,AEP52VEZUZOLZNZSFAEVCXHRXQGQ,1390692331000,2,TRUE,2014
3,Good clean humor,"I am sure everyone has a different sense of humor.  Some of the humor made me &#34;Laugh Out Loud&#34;, while others just caused me to smile a bit.  If you like clean Christian humor, you will probably enjoy this recording.",[],B001447ZVS,B001447ZVS,AE6PPX5JCEZPFC7QNRS2ITZMIF5Q,1412471912000,0,TRUE,2014
3,Three Stars,"Cancelled, I thought I was getting the 10 discs and got 2",[],B0011FRJP2,B0011FRJP2,AEWMOZMAFQBM5S5ESCQXQAWGS3JA,1404169575000,1,TRUE,2014
3,Pre mixed,"When I bought this album I was under the impression that the songs were not mixed together. I was buying them for the original songs, but its a mix cd. Had to go back to vinyl to get some of these classics. It would be nice if you could find more classic house in digital format.",[],B0009N7R1S,B0009N7R1S,AG53ABFWP6TPGL4FTE5JK4DR7HYQ,1415900924000,0,TRUE,2014
3,I have listened to this several times now. It ...,I have listened to this several times now.  It comes from a different perspective that I am not sure I am ready for.,[],B00OKJFNTU,B00OKJFNTU,AHOWBCHI2UGOTMV2NNE5EUX3CXTA,1417349309000,2,TRUE,2014
3,I love Savoy Brown,"I love Kim Simmonds. Savage Return is not one of their best, but I still like it a loy",[],B0000252FM,B0000252FM,AEAQQBK6U4OHJW3MVXWJSLEPFUXQ,1414491721000,0,TRUE,2014
3,50/50 on the songs,Some are really good and some have that 90s generic sound. Overall its pretty good and if you can get it used then go for it.,[],B00004TRU3,B00004TRU3,AHJON4ATZKEO2KRUP5RBHNV2IVHQ,1399871738000,0,TRUE,2014
3,"Not a bad CD but it's missing the best which is ""Footloose""","Not a bad CD but it's missing the best which is &#34;Footloose&#34;, lots of good songs but no &#34;Footloose&#34; to be found. If you can find it for a good deal and have room for it in your collection I'd suggest it. But it's not really worth forking out ten bucks for. Five or so would be more in line with what it's worth. I grew up in the eighties and eighties music is what I go to so...",[],B0009H7HX2,B0009H7HX2,AHCPJRGLN4LDDYBHPAJNKGIS22UQ,1406649812000,1,TRUE,2014
3,New edition of Alamo songs by Mike Boldt,"Another labor of Love by New Jersey producer/musician/artist Mike Boldt, of course, all about the great battle, but now involving more of the present day historians, in fact, two of the best songs on this CD are CHARLOTTE AT BRACKETSVILLE; and THE PERCH, about present day Alamo people and places.<br /><br />My favorite cuts are THE WIDOWS CRY and LA CASA MIRANDA....Marty Robbins looks down and smiles, especially on the latter! Mike's voice is to the fore and the lyrics are fabulous.<br /><br />Mike writes, plays all instruments? ...but with all his efforts, musically and historically, we are left with a warm glow: he really wants the world to never forget what really happened in 1836.",[],B00FNVJNAE,B00FNVJNAE,AE6K5GUNE7E6TXDE4XG7R3FU7LQQ,1391055860000,1,TRUE,2014
3,Not as expectex,Mrs Brown boys is very funny with those that I see I really did not enjoy this as much she uses too many of the F words and that I do not like I started to wth it but got turn off from it did not see it to the end,[],B0015N2N8I,B0015N2N8I,AGW32QEIFEDS4E6DAOHTJENZ7HXA,1396420488000,0,TRUE,2014
3,Music,"It's ok, not as strong prophetically as I expected it to be.",[],B003KQRG4Y,B003KQRG4Y,AELQ7JWLAZNTZYRUX3G6UYVYHFHQ,1405954275000,0,TRUE,2014
3,Three Stars,"only bought for one song I liked, but a good buy",[],B005NIVRFG,B005NIVRFG,AGHEOLAAAOFBDJREKY7ZFX67H7VQ,1405807412000,0,TRUE,2014
3,Three Stars,Not that great in sound quality. Had to have it though.,[],B00128LDD2,B00128LDD2,AEUZ5F6JWJYQQJZYXIDYQQDEZYHA,1408181163000,2,TRUE,2014
3,good.,"Just getting familiar, good.",[],B003QTBUA6,B003QTBUA6,AGJHVXFUOKXQ6OABE4CRHGTPGZKQ,1406995655000,0,TRUE,2014
3,Three Stars,its ok,[],B00UEPRONM,B00UEPRONM,AFL3F3XF6DSCHJEWAYBICAIPRZRA,1442146352000,0,TRUE,2015
3,Good southern hymn music,"Good southern, classic hymn music. I'm not a huge fan of the style or some of the renditions, but I enjoyed Millard's attempts to flavor these old classics.",[],B004L53CDC,B004L53CDC,AF4NTPJOFC5PGRA2DAJCPNCM2R4Q,1438105934000,0,TRUE,2015
3,"Great Item, Poor shipping","The item was great, but the cover was cracked because it was not well packed for shipping.",[],B000F425R2,B000F425R2,AHJS4JZ4TCG5BJ3KKKIWNCH3HLSQ,1449260774000,0,TRUE,2015
3,Love it!!!,Great gospel tunes,[],B008GMCUKM,B008GMCUKM,AGK6ZKYZF5CLPFDI7ZBBNUEIUPDQ,1430675649000,0,TRUE,2015
3,"Good for quick, motivational boost.","Good stories, but very short disc, mostly stories of his own success. Mostly motivational for someone new at marketing. Not good for training or developing skills though. Only says what to do, not how to do it.",[],B0009PUCUE,B0009PUCUE,AGIDUJNZD77CEEDYRZPMEMLVU52A,1444092270000,2,TRUE,2015
3,Better than nothing,The music drowns out the thunder and the rain is one constant speed.  I have a very old cassette I'm trying to replace and can't find the EXACT same Interludes on any other format...plus the cassette is about worn to death.,[],B0002KVESU,B0002KVESU,AHJR23Z2YKR5X3S53NQLYEAG4KEQ,1433811765000,1,TRUE,2015
3,Three Stars,Easy listening.,[],B003W7RE66,B003W7RE66,AGT6BGSP3MMBLUJTBXGXMVVWLEFA,1427824064000,0,TRUE,2015
3,"Great CD, but poor quality","This is one of my favorite Louie Bellson recordings and a hard to find CD.  It plays fine, but the quality isn't too good.  I suspect it's a cheap copy of an analog recording.  I ripped it to an MP3 player and the CD image that came up was Louie Bellson's Explosion CD.  I kept it regardless as I have been looking for the studio-recorded version of Sambandrea Swing for a long time, but I do feel a little duped for something I paid a premium for.",[],B0006NNIRI,B0006NNIRI,AFJZWC4YRHU774PEIJ7GIA6APVNA,1422648836000,0,TRUE,2015
3,Three Stars,Nice. Prompt delivery.,[],B005Q131O0,B005Q131O0,AHZHWUSAZ7SV6IXQJHDDPMAWTWHA,1425310588000,0,TRUE,2015
3,Three Stars,good,[],B00KRD7SOQ,B00KRD7SOQ,AHJEXDZ2SEFJQRWVPKRSVLHFSZMA,1445298801000,0,TRUE,2015
